Year,Month,Region,Home Size,Average Sales Price,Number of Households (Thousands),Median Income - Current Dollars,Median Income - 2022 Dollars,Mean Income - Current Dollars,Mean Income - 2022 Dollars
2017,March,Midwest,Single ,49600.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,March,Midwest,Total1,64500.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,March,Northeast,Double,100700,22510.0,66450.0,78350.0,95670.0,112800.0
2017,March,Northeast,Single ,56700.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,March,Northeast,Total1,76900.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,March,South,Double,84600.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,March,South,Single ,50700.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,March,South,Total1,67000.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,March,United States,Double,88000.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,March,United States,Single ,50800.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,March,United States,Total1,70100.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,March,West,Double,99400.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,March,West,Single ,49400.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,March,West,Total1,89800.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,February,Midwest,Double,84700.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,February,Midwest,Single ,46800.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,February,Midwest,Total1,61500.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,February,Northeast,Double,96300,22510.0,66450.0,78350.0,95670.0,112800.0
2017,February,Northeast,Single ,48700.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,February,Northeast,Total1,86500.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,February,South,Double,87300.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,February,South,Single ,48400.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,February,South,Total1,66200.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,February,United States,Double,92500.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,February,United States,Single ,48700.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,February,United States,Total1,71000.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,February,West,Double,115100.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,February,West,Single ,59000.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,February,West,Total1,104200.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,January,Midwest,Double,85100.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,January,Midwest,Single ,45800.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,January,Midwest,Total1,59800.0,27640.0,61140.0,72090.0,83050.0,97930.0
2017,January,Northeast,Double,99600,22510.0,66450.0,78350.0,95670.0,112800.0
2017,January,Northeast,Single ,59900.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,January,Northeast,Total1,84700.0,22510.0,66450.0,78350.0,95670.0,112800.0
2017,January,South,Double,85900.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,January,South,Single ,44000.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,January,South,Total1,64600.0,48590.0,55710.0,65690.0,79780.0,94070.0
2017,January,United States,Double,89700.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,January,United States,Single ,44900.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,January,United States,Total1,68100.0,127600.0,61370.0,72370.0,86220.0,101700.0
2017,January,West,Double,107100.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,January,West,Single ,45800.0,28850.0,67520.0,79610.0,92730.0,109300.0
2017,January,West,Total1,93600.0,28850.0,67520.0,79610.0,92730.0,109300.0
2016,December,Midwest,Double,85800.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,December,Midwest,Single ,45000.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,December,Midwest,Total1,67100.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,December,Northeast,Double,92800,22330.0,64390.0,77260.0,91610.0,109900.0
2016,December,Northeast,Single ,44200.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,December,Northeast,Total1,73900.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,December,South,Double,89000.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,December,South,Single ,50100.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,December,South,Total1,71400.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,December,United States,Double,90800.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,December,United States,Single ,49900.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,December,United States,Total1,73100.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,December,West,Double,101500.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,December,West,Single ,56000.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,December,West,Total1,85900.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,November,Midwest,Double,84700.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,November,Midwest,Single ,46500.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,November,Midwest,Total1,58900.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,November,Northeast,Double,94000,22330.0,64390.0,77260.0,91610.0,109900.0
2016,November,Northeast,Single ,45500.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,November,Northeast,Total1,70800.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,November,South,Double,88000.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,November,South,Single ,47100.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,November,South,Total1,72100.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,November,United States,Double,90900.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,November,United States,Single ,47000.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,November,United States,Total1,71700.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,November,West,Double,108900.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,November,West,Single ,48100.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,November,West,Total1,89200.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,October,Midwest,Double,81300.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,October,Midwest,Single ,47600.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,October,Midwest,Total1,60200.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,October,Northeast,Double,90700,22330.0,64390.0,77260.0,91610.0,109900.0
2016,October,Northeast,Single ,45700.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,October,Northeast,Total1,75300.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,October,South,Double,84700.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,October,South,Single ,47500.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,October,South,Total1,71300.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,October,United States,Double,87400.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,October,United States,Single ,48300.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,October,United States,Total1,71600.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,October,West,Double,104000.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,October,West,Single ,54100.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,October,West,Total1,85100.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,September,Midwest,Double,96500.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,September,Midwest,Single ,46100.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,September,Midwest,Total1,62400.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,September,Northeast,Double,101800,22330.0,64390.0,77260.0,91610.0,109900.0
2016,September,Northeast,Single ,55400.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,September,Northeast,Total1,79600.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,September,South,Double,89300.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,September,South,Single ,45400.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,September,South,Total1,65300.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,September,United States,Double,93000.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,September,United States,Single ,46700.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,September,United States,Total1,69400.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,September,West,Double,99000.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,September,West,Single ,58000.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,September,West,Total1,93900.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,August,Midwest,Double,84300.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,August,Midwest,Single ,45500.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,August,Midwest,Total1,60800.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,August,Northeast,Double,106600,22330.0,64390.0,77260.0,91610.0,109900.0
2016,August,Northeast,Single ,57500.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,August,Northeast,Total1,86100.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,August,South,Double,91300.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,August,South,Single ,46100.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,August,South,Total1,71600.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,August,United States,Double,93100.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,August,United States,Single ,50000.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,August,United States,Total1,74200.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,August,West,Double,99600.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,August,West,Single ,79900.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,August,West,Total1,95000.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,July,Midwest,Double,91700.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,July,Midwest,Single ,48200.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,July,Midwest,Total1,65900.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,July,Northeast,Double,103600,22330.0,64390.0,77260.0,91610.0,109900.0
2016,July,Northeast,Single ,53400.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,July,Northeast,Total1,73900.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,July,South,Double,87100.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,July,South,Single ,47700.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,July,South,Total1,70200.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,July,United States,Double,91000.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,July,United States,Single ,49500.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,July,United States,Total1,73300.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,July,West,Double,100600.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,July,West,Single ,67700.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,July,West,Total1,96800.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,June,Midwest,Double,84100.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,June,Midwest,Single ,45100.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,June,Midwest,Total1,61500.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,June,Northeast,Double,113700,22330.0,64390.0,77260.0,91610.0,109900.0
2016,June,Northeast,Single ,50900.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,June,Northeast,Total1,85000.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,June,South,Double,81500.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,June,South,Single ,44900.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,June,South,Total1,66800.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,June,United States,Double,87000.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,June,United States,Single ,46600.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,June,United States,Total1,70500.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,June,West,Double,100300.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,June,West,Single ,57100.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,June,West,Total1,89000.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,May,Midwest,Double,86600.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,May,Midwest,Single ,46700.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,May,Midwest,Total1,63500.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,May,Northeast,Double,99600,22330.0,64390.0,77260.0,91610.0,109900.0
2016,May,Northeast,Single ,45900.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,May,Northeast,Total1,75900.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,May,South,Double,84600.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,May,South,Single ,45000.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,May,South,Total1,69800.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,May,United States,Double,87800.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,May,United States,Single ,45800.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,May,United States,Total1,71300.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,May,West,Double,96400.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,May,West,Single ,48000.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,May,West,Total1,83500.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,April,Midwest,Double,86900.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,April,Midwest,Single ,45900.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,April,Midwest,Total1,61600.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,April,Northeast,Double,100100,22330.0,64390.0,77260.0,91610.0,109900.0
2016,April,Northeast,Single ,45400.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,April,Northeast,Total1,78600.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,April,South,Double,85000.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,April,South,Single ,42500.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,April,South,Total1,64900.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,April,United States,Double,87500.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,April,United States,Single ,44100.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,April,United States,Total1,67800.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,April,West,Double,92900.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,April,West,Single ,53900.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,April,West,Total1,85400.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,March,Midwest,Double,83200.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,March,Midwest,Single ,46200.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,March,Midwest,Total1,59200.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,March,Northeast,Double,103200,22330.0,64390.0,77260.0,91610.0,109900.0
2016,March,Northeast,Single ,45100.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,March,Northeast,Total1,72800.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,March,South,Double,86300.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,March,South,Single ,44100.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,March,South,Total1,69600.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,March,United States,Double,88300.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,March,United States,Single ,44500.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,March,United States,Total1,69800.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,March,West,Double,97000.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,March,West,Single ,42500.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,March,West,Total1,83200.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,February,Midwest,Double,85100.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,February,Midwest,Single ,45600.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,February,Midwest,Total1,57900.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,February,Northeast,Double,97300,22330.0,64390.0,77260.0,91610.0,109900.0
2016,February,Northeast,Single ,50000.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,February,Northeast,Total1,81500.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,February,South,Double,89700.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,February,South,Single ,43000.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,February,South,Total1,65300.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,February,United States,Double,92600.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,February,United States,Single ,43900.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,February,United States,Total1,67600.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,February,West,Double,106600.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,February,West,Single ,45400.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,February,West,Total1,84800.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,January,Midwest,Double,86800.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,January,Midwest,Single ,48200.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,January,Midwest,Total1,61400.0,27360.0,58310.0,69960.0,79850.0,95810.0
2016,January,Northeast,Double,90700,22330.0,64390.0,77260.0,91610.0,109900.0
2016,January,Northeast,Single ,48100.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,January,Northeast,Total1,69400.0,22330.0,64390.0,77260.0,91610.0,109900.0
2016,January,South,Double,80200.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,January,South,Single ,44600.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,January,South,Total1,65200.0,48070.0,53860.0,64630.0,77290.0,92740.0
2016,January,United States,Double,84100.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,January,United States,Single ,45900.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,January,United States,Total1,67600.0,126200.0,59040.0,70840.0,83140.0,99760.0
2016,January,West,Double,96100.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,January,West,Single ,50000.0,28470.0,64280.0,77120.0,89560.0,107500.0
2016,January,West,Total1,86900.0,28470.0,64280.0,77120.0,89560.0,107500.0
2015,December,Midwest,Double,85900.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,December,Midwest,Single ,46600.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,December,Midwest,Total1,63300.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,December,Northeast,Double,95300,22350.0,62180.0,75270.0,87010.0,105300.0
2015,December,Northeast,Single ,52100.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,December,Northeast,Total1,74200.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,December,South,Double,85500.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,December,South,Single ,45700.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,December,South,Total1,69200.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,December,United States,Double,88100.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,December,United States,Single ,46200.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,December,United States,Total1,70800.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,December,West,Double,96400.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,December,West,Single ,44600.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,December,West,Total1,84400.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,November,Midwest,Double,84500.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,November,Midwest,Single ,47300.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,November,Midwest,Total1,61100.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,November,Northeast,Double,90600,22350.0,62180.0,75270.0,87010.0,105300.0
2015,November,Northeast,Single ,52500.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,November,Northeast,Total1,79000.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,November,South,Double,84000.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,November,South,Single ,42500.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,November,South,Total1,63200.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,November,United States,Double,89400.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,November,United States,Single ,44300.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,November,United States,Total1,68000.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,November,West,Double,110300.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,November,West,Single ,51000.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,November,West,Total1,96100.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,October,Midwest,Double,79700.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,October,Midwest,Single ,43100.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,October,Midwest,Total1,56500.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,October,Northeast,Double,95200,22350.0,62180.0,75270.0,87010.0,105300.0
2015,October,Northeast,Single ,45100.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,October,Northeast,Total1,77100.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,October,South,Double,82200.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,October,South,Single ,43200.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,October,South,Total1,65500.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,October,United States,Double,84900.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,October,United States,Single ,43800.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,October,United States,Total1,66800.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,October,West,Double,95400.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,October,West,Single ,47300.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,October,West,Total1,78900.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,September,Midwest,Double,83900.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,September,Midwest,Single ,50600.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,September,Midwest,Total1,63900.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,September,Northeast,Double,91400,22350.0,62180.0,75270.0,87010.0,105300.0
2015,September,Northeast,Single ,54400.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,September,Northeast,Total1,71600.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,September,South,Double,85500.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,September,South,Single ,46800.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,September,South,Total1,68500.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,September,United States,Double,87700.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,September,United States,Single ,48400.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,September,United States,Total1,70700.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,September,West,Double,97900.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,September,West,Single ,49700.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,September,West,Total1,90100.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,August,Midwest,Double,90000.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,August,Midwest,Single ,45700.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,August,Midwest,Total1,61600.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,August,Northeast,Double,94100,22350.0,62180.0,75270.0,87010.0,105300.0
2015,August,Northeast,Single ,53600.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,August,Northeast,Total1,73300.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,August,South,Double,80700.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,August,South,Single ,39400.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,August,South,Total1,62800.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,August,United States,Double,87100.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,August,United States,Single ,42900.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,August,United States,Total1,67000.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,August,West,Double,106400.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,August,West,Single ,48200.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,August,West,Total1,89200.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,July,Midwest,Double,84600.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,July,Midwest,Single ,48500.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,July,Midwest,Total1,62600.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,July,Northeast,Double,83100,22350.0,62180.0,75270.0,87010.0,105300.0
2015,July,Northeast,Single ,47700.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,July,Northeast,Total1,68000.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,July,South,Double,78400.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,July,South,Single ,42900.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,July,South,Total1,59800.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,July,United States,Double,83700.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,July,United States,Single ,44400.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,July,United States,Total1,64500.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,July,West,Double,101000.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,July,West,Single ,46800.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,July,West,Total1,88200.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,June,Midwest,Double,84200.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,June,Midwest,Single ,45900.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,June,Midwest,Total1,60500.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,June,Northeast,Double,90700,22350.0,62180.0,75270.0,87010.0,105300.0
2015,June,Northeast,Single ,53200.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,June,Northeast,Total1,68100.0,22350.0,62180.0,75270.0,87010.0,105300.0
2015,June,South,Double,83700.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,June,South,Single ,44000.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,June,South,Total1,66100.0,47820.0,51170.0,61950.0,73690.0,89200.0
2015,June,United States,Double,87500.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,June,United States,Single ,45500.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,June,United States,Total1,69100.0,125800.0,56520.0,68410.0,79260.0,95950.0
2015,June,West,Double,102800.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,June,West,Single ,46700.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,June,West,Total1,93700.0,28200.0,61440.0,74380.0,85020.0,102900.0
2015,May,Midwest,Double,92600.0,27460.0,57080.0,69100.0,76760.0,92920.0
2015,May,Midwest,Single ,43000.0,27460.0,57080.0,69100.0,76760.0,92920.0
